0,1,2
6.58584E+17,Management,O
6.58584E+17,(,O
6.58584E+17,Dow,O
6.58584E+17,Jones,O
6.58584E+17,10,O
6.58584E+17,/,O
6.58584E+17,26,O
6.58584E+17,6,O
6.58584E+17,:,O
6.58584E+17,0,O
6.58584E+17,:,O
6.58584E+17,2,O
6.58584E+17,),O
6.58599E+17,$,O
6.58599E+17,BDSI,O
6.58599E+17,FDA,O
6.58599E+17,Approval,O
6.58599E+17,of,O
6.58599E+17,BELBUCA,O
6.58599E+17,™,O
6.58599E+17,(,O
6.58599E+17,CIII,O
6.58599E+17,),O
6.58599E+17,(,O
6.58599E+17,Buprenorphine,B-Drug
6.58599E+17,HCl,O
6.58599E+17,),O
6.58599E+17,Buccal,O
6.58599E+17,Film,O
6.58599E+17,for,O
6.58599E+17,Chronic,B-Symptom
6.58599E+17,Pain,I-Symptom
6.58599E+17,Triggers,O
6.58599E+17,Milestone,O
6.58599E+17,Pay,O
6.58599E+17,From,O
6.58599E+17,our,O
6.58599E+17,Stock,O
6.58599E+17,News,O
6.58599E+17,Alerts,O
6.58599E+17,App,O
6.58636E+17,Does,O
6.58636E+17,Citalopram,B-Drug
6.58636E+17,make,O
6.58636E+17,you,O
6.58636E+17,feel,O
6.58636E+17,nauseous,B-Symptom
6.58636E+17,cause,O
6.58636E+17,I,O
6.58636E+17,feel,O
6.58636E+17,sick,O
6.58636E+17,as,O
6.58636E+17,all,O
6.58636E+17,hell,O
6.58636E+17,.,O
6.58647E+17,The,O
6.58647E+17,Effexor,B-Drug
6.58647E+17,is,O
6.58647E+17,causing,O
6.58647E+17,me,O
6.58647E+17,to,O
6.58647E+17,get,O
6.58647E+17,pimples,B-Symptom
6.58647E+17,.,O
6.58647E+17,.,O
6.58647E+17,.,O
6.58647E+17,.,O
6.58694E+17,More,O
6.58694E+17,than,O
6.58694E+17,half,O
6.58694E+17,the,O
6.58694E+17,shooters,O
6.58694E+17,involved,O
6.58694E+17,in,O
6.58694E+17,mass,O
6.58694E+17,shootings,O
6.58694E+17,were,O
6.58694E+17,taking,O
6.58694E+17,depression,B-Disease
6.58694E+17,medication,O
6.58694E+17,like,O
6.58694E+17,Zoloft,B-Drug
6.58694E+17,and,O
6.58694E+17,Prozac,B-Drug
6.58694E+17,.,O
6.58711E+17,Been,O
6.58711E+17,to,O
6.58711E+17,GP,O
6.58711E+17,today,O
6.58711E+17,-,O
6.58711E+17,dosage,O
6.58711E+17,of,O
6.58711E+17,#,O
6.58711E+17,migraine,O
6.58711E+17,meds,O
6.58711E+17,altered,O
6.58711E+17,agn,O
6.58711E+17,:,O
6.58711E+17,lowered,O
6.58711E+17,Betablockers,O
6.58711E+17,(,O
6.58711E+17,propranolol,O
6.58711E+17,80mg,O
6.58711E+17,from,O
6.58711E+17,160,O
6.58711E+17,),O
6.58711E+17,&,O
6.58711E+17,amp,O
6.58711E+17,;,O
6.58711E+17,upped,O
6.58711E+17,Topiramate,B-Drug
6.58711E+17,to,O
6.58711E+17,125mg,O
6.58711E+17,from,O
6.58711E+17,75,O
6.5874E+17,Oh,O
6.5874E+17,@,O
6.5874E+17,mollyseima,O
6.5874E+17,it,O
6.5874E+17,',O
6.5874E+17,s,O
6.5874E+17,back,O
6.5874E+17,to,O
6.5874E+17,hourly,O
6.5874E+17,prednisone,B-Drug
6.5874E+17,-,O
6.5874E+17,have,O
6.5874E+17,a,O
6.5874E+17,rare,O
6.5874E+17,infection,O
6.5874E+17,between,O
6.5874E+17,the,O
6.5874E+17,cornea,O
6.5874E+17,and,O
6.5874E+17,lens,O
6.5874E+17,like,O
6.5874E+17,cobwebs,O
6.5874E+17,of,O
6.5874E+17,infected,O
6.5874E+17,cells,O
6.5874E+17,:,O
6.5874E+17,(,O
6.58767E+17,How,O
6.58767E+17,did,O
6.58767E+17,I,O
6.58767E+17,sleep,O
6.58767E+17,for,O
6.58767E+17,16,O
6.58767E+17,hours,O
6.58767E+17,?,O
6.58767E+17,Doctor,O
6.58767E+17,gave,O
6.58767E+17,me,O
6.58767E+17,trazodone,B-Drug
6.58767E+17,",",O
6.58767E+17,I,O
6.58767E+17,say,O
6.58767E+17,how,O
6.58767E+17,about,O
6.58767E+17,trazodont,O
6.58767E+17,.,O
6.58767E+17,Fuck,O
6.58767E+17,.,O
6.5879E+17,wonder,O
6.5879E+17,if,O
6.5879E+17,JB,O
6.5879E+17,treated,O
6.5879E+17,with,O
6.5879E+17,any,O
6.5879E+17,antibiotic,O
6.5879E+17,like,O
6.5879E+17,Levaquin,B-Drug
6.5879E+17,or,O
6.5879E+17,Cipro,O
6.5879E+17,.,O
6.5879E+17,Can,O
6.5879E+17,cause,O
6.5879E+17,tendon,O
6.5879E+17,damage,O
6.5879E+17,",",O
6.5879E+17,esp,O
6.5879E+17,.,O
6.5879E+17,Achilles,O
6.5879E+17,and,O
6.5879E+17,hamstring,O
6.58889E+17,you,O
6.58889E+17,want,O
6.58889E+17,to,O
6.58889E+17,see,O
6.58889E+17,the,O
6.58889E+17,real,O
6.58889E+17,#,O
6.58889E+17,TheWalkingDead,O
6.58889E+17,?,O
6.58889E+17,Find,O
6.58889E+17,people,O
6.58889E+17,on,O
6.58889E+17,Topamax,B-Drug
6.58889E+17,.,O
6.58889E+17,I,O
6.58889E+17,can,O
6.58889E+17,',O
6.58889E+17,t,O
6.58889E+17,stay,O
6.58889E+17,awake,O
6.58889E+17,more,O
6.58889E+17,than,O
6.58889E+17,2,O
6.58889E+17,hrs,O
6.58889E+17,at,O
6.58889E+17,a,O
6.58889E+17,time,O
6.58889E+17,w,O
6.58889E+17,/,O
6.58889E+17,o,O
6.58889E+17,chugging,O
6.58889E+17,red,O
6.58889E+17,bulls,O
6.58889E+17,.,O
6.58935E+17,Then,O
6.58935E+17,the,O
6.58935E+17,Tamoxifen,B-Drug
6.58935E+17,",",O
6.58935E+17,the,O
6.58935E+17,ONLY,O
6.58935E+17,drug,O
6.58935E+17,that,O
6.58935E+17,protects,O
6.58935E+17,me,O
6.58935E+17,from,O
6.58935E+17,a,O
6.58935E+17,reoccurrence,O
6.58935E+17,of,O
6.58935E+17,breast,B-Disease
6.58935E+17,cancer,I-Disease
6.58935E+17,",",O
6.58935E+17,nearly,O
6.58935E+17,killed,O
6.58935E+17,me,O
6.58935E+17,",",O
6.58935E+17,so,O
6.58935E+17,I,O
6.58935E+17,can,O
6.58935E+17,',O
6.58935E+17,t,O
6.58935E+17,take,O
6.58935E+17,it,O
6.58935E+17,.,O
6.58935E+17,.,O
6.58935E+17,.,O
6.58953E+17,Got,O
6.58953E+17,a,O
6.58953E+17,paper,O
6.58953E+17,to,O
6.58953E+17,finish,O
6.58953E+17,in,O
6.58953E+17,less,O
6.58953E+17,than,O
6.58953E+17,#,O
6.58953E+17,2hrs,O
6.58953E+17,.,O
6.58953E+17,Took,O
6.58953E+17,concerta,B-Drug
6.58953E+17,",",O
6.58953E+17,AND,O
6.58953E+17,a,O
6.58953E+17,double,O
6.58953E+17,shot,O
6.58953E+17,of,O
6.58953E+17,#,O
6.58953E+17,espresso,O
6.58953E+17,this,O
6.58953E+17,morning,O
6.58953E+17,!,O
6.58953E+17,!,O
6.58953E+17,#,B-Symptom
6.58953E+17,palpitations,I-Symptom
6.58954E+17,Finally,O
6.58954E+17,took,O
6.58954E+17,my,O
6.58954E+17,seroquel,B-Drug
6.58954E+17,so,O
6.58954E+17,here,O
6.58954E+17,in,O
6.58954E+17,about,O
6.58954E+17,30,O
6.58954E+17,mins,O
6.58954E+17,this,O
6.58954E+17,girl,O
6.58954E+17,is,O
6.58954E+17,gonnneee,O
6.58954E+17,.,O
6.58954E+17,Good,O
6.58954E+17,night,O
6.58954E+17,😇,O
6.58954E+17,✌,O
6.5896E+17,"""",O
6.5896E+17,Discontinuing,O
6.5896E+17,paroxetine,B-Drug
6.5896E+17,is,O
6.5896E+17,associated,O
6.5896E+17,with,O
6.5896E+17,a,O
6.5896E+17,high,O
6.5896E+17,(,O
6.5896E+17,7,O
6.5896E+17,%,O
6.5896E+17,),O
6.5896E+17,risk,O
6.5896E+17,of,O
6.5896E+17,withdrawal,O
6.5896E+17,syndrome,O
6.5896E+17,"""",O
6.5896E+17,Lmao,O
6.5896E+17,yeah,O
6.5896E+17,no,O
6.5896E+17,goddamn,O
6.5896E+17,shit,O
6.5896E+17,.,O
6.58964E+17,*,O
6.58964E+17,Freshmen,O
6.58964E+17,*,O
6.58964E+17,"""",O
6.58964E+17,Bout,O
6.58964E+17,to,O
6.58964E+17,take,O
6.58964E+17,this,O
6.58964E+17,vyvanse,B-Drug
6.58964E+17,before,O
6.58964E+17,bed,O
6.58964E+17,to,O
6.58964E+17,focus,B-Symptom
6.58964E+17,on,I-Symptom
6.58964E+17,sleeping,I-Symptom
6.58964E+17,and,O
6.58964E+17,not,O
6.58964E+17,stay,B-Symptom
6.58964E+17,up,I-Symptom
6.58964E+17,all,I-Symptom
6.58964E+17,night,I-Symptom
6.58964E+17,"""",O
6.58966E+17,I,O
6.58966E+17,feel,O
6.58966E+17,like,O
6.58966E+17,I,O
6.58966E+17,',O
6.58966E+17,m,O
6.58966E+17,growing,O
6.58966E+17,increasingly,O
6.58966E+17,unstable,B-Symptom
6.58966E+17,.,O
6.58966E+17,I,O
6.58966E+17,want,O
6.58966E+17,to,O
6.58966E+17,blame,O
6.58966E+17,the,O
6.58966E+17,paxil,B-Drug
6.58966E+17,",",O
6.58966E+17,but,O
6.58966E+17,I,O
6.58966E+17,wonder,O
6.58966E+17,if,O
6.58966E+17,this,O
6.58966E+17,has,O
6.58966E+17,been,O
6.58966E+17,me,O
6.58966E+17,all,O
6.58966E+17,along,O
6.58966E+17,.,O
6.59056E+17,BioDelivery,O
6.59056E+17,receives,O
6.59056E+17,$,O
6.59056E+17,50M,O
6.59056E+17,milestone,O
6.59056E+17,from,O
6.59056E+17,Endo,O
6.59056E+17,following,O
6.59056E+17,US,O
6.59056E+17,approval,O
6.59056E+17,of,O
6.59056E+17,buccal,O
6.59056E+17,buprenorphine,B-Drug
6.59056E+17,formulation,O
6.59056E+17,for,O
6.59056E+17,chronic,B-Symptom
6.59056E+17,pain,I-Symptom
6.59093E+17,Citalopram,B-Drug
6.59093E+17,(,O
6.59093E+17,Celexa,B-Drug
6.59093E+17,),O
6.59093E+17,and,O
6.59093E+17,escitalopram,O
6.59093E+17,(,O
6.59093E+17,Lexapro,O
6.59093E+17,),O
6.59093E+17,overdose,O
6.59093E+17,can,O
6.59093E+17,cause,O
6.59093E+17,seizures,B-Symptom
6.59093E+17,and,O
6.59093E+17,QT,B-Symptom
6.59093E+17,prolongation,I-Symptom
6.59093E+17,.,O
6.59093E+17,#,O
6.59093E+17,ACEP15,O
6.59097E+17,Did,O
6.59097E+17,you,O
6.59097E+17,know,O
6.59097E+17,@,O
6.59097E+17,AmericanCancer,O
6.59097E+17,’,O
6.59097E+17,s,O
6.59097E+17,investment,O
6.59097E+17,in,O
6.59097E+17,research,O
6.59097E+17,led,O
6.59097E+17,to,O
6.59097E+17,the,O
6.59097E+17,discovery,O
6.59097E+17,of,O
6.59097E+17,the,O
6.59097E+17,breast,B-Disease
6.59097E+17,cancer,I-Disease
6.59097E+17,treatments,O
6.59097E+17,Herceptin,O
6.59097E+17,&,O
6.59097E+17,amp,O
6.59097E+17,;,O
6.59097E+17,Tamoxifen,B-Drug
6.59097E+17,.,O
6.59137E+17,#,B-Drug
6.59137E+17,Citalopram,I-Drug
6.59137E+17,day,O
6.59137E+17,9,O
6.59137E+17,",",O
6.59137E+17,very,O
6.59137E+17,tired,B-Symptom
6.59137E+17,",",O
6.59137E+17,hands,B-Symptom
6.59137E+17,still,I-Symptom
6.59137E+17,shaking,I-Symptom
6.59137E+17,and,O
6.59137E+17,feel,O
6.59137E+17,seasick,B-Symptom
6.59137E+17,.,O
6.59137E+17,.,O
6.59137E+17,.,O
6.59137E+17,Work,O
6.59137E+17,sucks,O
6.59137E+17,when,O
6.59137E+17,I,O
6.59137E+17,feel,O
6.59137E+17,like,O
6.59137E+17,this,O
6.59137E+17,.,O
6.59137E+17,2,O
6.59137E+17,weeks,O
6.59137E+17,until,O
6.59137E+17,back,O
6.59137E+17,at,O
6.59137E+17,Doctors,O
6.59137E+17,.,O
6.59174E+17,A,O
6.59174E+17,bone,O
6.59174E+17,spur,O
6.59174E+17,&,O
6.59174E+17,amp,O
6.59174E+17,;,O
6.59174E+17,bone,O
6.59174E+17,chip,O
6.59174E+17,might,O
6.59174E+17,explain,O
6.59174E+17,the,O
6.59174E+17,pain,O
6.59174E+17,",",O
6.59174E+17,huh,O
6.59174E+17,?,O
6.59174E+17,A,O
6.59174E+17,shot,O
6.59174E+17,of,O
6.59174E+17,cortisone,B-Drug
6.59174E+17,&,O
6.59174E+17,amp,O
6.59174E+17,;,O
6.59174E+17,I,O
6.59174E+17,',O
6.59174E+17,m,O
6.59174E+17,walking,O
6.59174E+17,pain,O
6.59174E+17,free,O
6.59174E+17,for,O
6.59174E+17,1st,O
6.59174E+17,time,O
6.59174E+17,in,O
6.59174E+17,2,O
6.59174E+17,or,O
6.59174E+17,3,O
6.59174E+17,years,O
6.59174E+17,.,O
6.59174E+17,Amazing,O
6.59174E+17,.,O
6.59176E+17,Hey,O
6.59176E+17,#,B-Disease
6.59176E+17,breastcancer,I-Disease
6.59176E+17,people,O
6.59176E+17,-,O
6.59176E+17,anyone,O
6.59176E+17,on,O
6.59176E+17,#,B-Drug
6.59176E+17,Tamoxifen,I-Drug
6.59176E+17,and,O
6.59176E+17,#,B-Drug
6.59176E+17,Prozac,I-Drug
6.59176E+17,?,O
6.59176E+17,Hearing,O
6.59176E+17,it,O
6.59176E+17,can,O
6.59176E+17,make,O
6.59176E+17,the,O
6.59176E+17,hormone,O
6.59176E+17,blocker,O
6.59176E+17,not,O
6.59176E+17,work,O
6.59176E+17,as,O
6.59176E+17,well,O
6.59176E+17,.,O
6.59176E+17,Anyone,O
6.59176E+17,else,O
6.59176E+17,hear,O
6.59176E+17,this,O
6.59176E+17,?,O
6.59183E+17,Man,O
6.59183E+17,hearing,O
6.59183E+17,@,O
6.59183E+17,KingJames,O
6.59183E+17,has,O
6.59183E+17,had,O
6.59183E+17,two,O
6.59183E+17,cortisone,B-Drug
6.59183E+17,injections,O
6.59183E+17,in,O
6.59183E+17,his,O
6.59183E+17,lower,B-Symptom
6.59183E+17,back,I-Symptom
6.59183E+17,is,O
6.59183E+17,scary,O
6.59183E+17,.,O
6.59183E+17,I,O
6.59183E+17,went,O
6.59183E+17,through,O
6.59183E+17,that,O
6.59183E+17,and,O
6.59183E+17,ruptured,B-Symptom
6.59183E+17,my,I-Symptom
6.59183E+17,achilles,I-Symptom
6.59183E+17,.,O
6.5924E+17,Why,O
6.5924E+17,am,O
6.5924E+17,I,O
6.5924E+17,still,O
6.5924E+17,awake,B-Symptom
6.5924E+17,you,O
6.5924E+17,ask,O
6.5924E+17,?,O
6.5924E+17,Prednisone,B-Drug
6.5924E+17,.,O
6.5924E+17,I,O
6.5924E+17,will,O
6.5924E+17,never,O
6.5924E+17,take,O
6.5924E+17,prednisone,B-Drug
6.5924E+17,ever,O
6.5924E+17,again,O
6.59275E+17,vyvanse,B-Drug
6.59275E+17,and,O
6.59275E+17,red,O
6.59275E+17,bull,O
6.59275E+17,only,O
6.59275E+17,mix,O
6.59275E+17,if,O
6.59275E+17,you,O
6.59275E+17,want,O
6.59275E+17,to,B-Symptom
6.59275E+17,be,I-Symptom
6.59275E+17,up,I-Symptom
6.59275E+17,all,I-Symptom
6.59275E+17,night,I-Symptom
6.59275E+17,😒,O
6.59301E+17,Man,O
6.59301E+17,who,O
6.59301E+17,needs,O
6.59301E+17,Zzquil,O
6.59301E+17,when,O
6.59301E+17,I,O
6.59301E+17,have,O
6.59301E+17,Singulair,B-Drug
6.59301E+17,?,O
6.59301E+17,Within,O
6.59301E+17,an,O
6.59301E+17,hour,O
6.59301E+17,",",O
6.59301E+17,I,O
6.59301E+17,',O
6.59301E+17,m,O
6.59301E+17,zombie,B-Symptom
6.59301E+17,walking,O
6.59301E+17,for,O
6.59301E+17,the,O
6.59301E+17,bed,O
6.59301E+17,.,O
6.59307E+17,Spent,O
6.59307E+17,2,O
6.59307E+17,days,O
6.59307E+17,of,O
6.59307E+17,hell,O
6.59307E+17,heart,O
6.59307E+17,n,O
6.59307E+17,head,B-Symptom
6.59307E+17,pains,I-Symptom
6.59307E+17,all,O
6.59307E+17,from,O
6.59307E+17,venlafaxeine,B-Drug
6.59307E+17,-,O
6.59307E+17,effexor,B-Drug
6.59307E+17,withdrawal,B-Symptom
6.59307E+17,pls,O
6.59307E+17,research,O
6.59307E+17,before,O
6.59307E+17,taking,O
6.59307E+17,this,O
6.59307E+17,is,O
6.59307E+17,a,O
6.59307E+17,nightmare,O
6.59314E+17,Oh,O
6.59314E+17,",",O
6.59314E+17,also,O
6.59314E+17,-,O
6.59314E+17,Tamoxifen,B-Drug
6.59314E+17,?,O
6.59314E+17,Gives,O
6.59314E+17,you,O
6.59314E+17,cancer,O
6.59314E+17,?,O
6.59314E+17,My,O
6.59314E+17,mum,O
6.59314E+17,was,O
6.59314E+17,prescribed,O
6.59314E+17,it,O
6.59314E+17,for,O
6.59314E+17,her,O
6.59314E+17,breast,B-Disease
6.59314E+17,cancer,I-Disease
6.59314E+17,.,O
6.59398E+17,After,O
6.59398E+17,almost,O
6.59398E+17,2wks,O
6.59398E+17,on,O
6.59398E+17,10mg,O
6.59398E+17,of,O
6.59398E+17,prednisone,B-Drug
6.59398E+17,I,O
6.59398E+17,feel,O
6.59398E+17,good,O
6.59398E+17,inflammation,B-Symptom
6.59398E+17,-,O
6.59398E+17,wise,O
6.59398E+17,",",O
6.59398E+17,but,O
6.59398E+17,run,O
6.59398E+17,down,O
6.59398E+17,otherwise,O
6.59398E+17,.,O
6.59398E+17,Aren,O
6.59398E+17,',O
6.59398E+17,t,O
6.59398E+17,steroids,O
6.59398E+17,supposed,O
6.59398E+17,to,O
6.59398E+17,perk,O
6.59398E+17,you,O
6.59398E+17,up,O
6.59398E+17,?,O
6.5941E+17,Thank,O
6.5941E+17,you,O
6.5941E+17,",",O
6.5941E+17,Trazodone,B-Drug
6.5941E+17,",",O
6.5941E+17,for,O
6.5941E+17,reminding,O
6.5941E+17,me,O
6.5941E+17,what,O
6.5941E+17,a,O
6.5941E+17,good,O
6.5941E+17,nights,O
6.5941E+17,sleep,B-Symptom
6.5941E+17,actually,O
6.5941E+17,felt,O
6.5941E+17,like,O
6.5941E+17,again,O
6.5941E+17,#,O
6.5941E+17,YouDaRealMVP,O
6.59426E+17,"""",O
6.59426E+17,why,O
6.59426E+17,do,O
6.59426E+17,i,O
6.59426E+17,feel,O
6.59426E+17,like,O
6.59426E+17,im,O
6.59426E+17,having,B-Symptom
6.59426E+17,a,I-Symptom
6.59426E+17,heart,I-Symptom
6.59426E+17,attack,I-Symptom
6.59426E+17,?,O
6.59426E+17,?,O
6.59426E+17,?,O
6.59426E+17,"""",O
6.59426E+17,[,O
6.59426E+17,remembers,O
6.59426E+17,the,O
6.59426E+17,adderall,B-Drug
6.59426E+17,&,O
6.59426E+17,amp,O
6.59426E+17,;,O
6.59426E+17,coffee,O
6.59426E+17,from,O
6.59426E+17,10,O
6.59426E+17,minutes,O
6.59426E+17,ago,O
6.59426E+17,],O
6.59426E+17,"""",O
6.59426E+17,oh,O
6.59426E+17,"""",O
6.59467E+17,This,O
6.59467E+17,citalopram,B-Drug
6.59467E+17,makes,O
6.59467E+17,me,O
6.59467E+17,so,O
6.59467E+17,drowsy,B-Symptom
6.59467E+17,like,O
6.59467E+17,I,O
6.59467E+17,have,O
6.59467E+17,so,O
6.59467E+17,much,O
6.59467E+17,work,O
6.59467E+17,to,O
6.59467E+17,do,O
6.59467E+17,but,O
6.59467E+17,my,B-Symptom
6.59467E+17,eyes,I-Symptom
6.59467E+17,won,I-Symptom
6.59467E+17,',I-Symptom
6.59467E+17,t,I-Symptom
6.59467E+17,stay,I-Symptom
6.59467E+17,open,I-Symptom
6.595E+17,They,O
6.595E+17,say,O
6.595E+17,a,O
6.595E+17,guy,O
6.595E+17,who,O
6.595E+17,makes,O
6.595E+17,you,O
6.595E+17,depressed,O
6.595E+17,may,O
6.595E+17,be,O
6.595E+17,depressed,O
6.595E+17,.,O
6.595E+17,Ol,O
6.595E+17,',O
6.595E+17,Linds,O
6.595E+17,may,O
6.595E+17,need,O
6.595E+17,a,O
6.595E+17,course,O
6.595E+17,of,O
6.595E+17,Effexor,B-Drug
6.595E+17,for,O
6.595E+17,all,O
6.595E+17,our,O
6.595E+17,sakes,O
6.595E+17,.,O
6.595E+17,Jeb,O
6.595E+17,too,O
6.595E+17,#,O
6.595E+17,CNBCGOPDebate,O
6.59508E+17,yesterday,O
6.59508E+17,:,O
6.59508E+17,plenty,O
6.59508E+17,of,O
6.59508E+17,sleep,O
6.59508E+17,",",O
6.59508E+17,copious,O
6.59508E+17,amount,O
6.59508E+17,of,O
6.59508E+17,coffee,O
6.59508E+17,&,O
6.59508E+17,amp,O
6.59508E+17,;,O
6.59508E+17,vyvanse,B-Drug
6.59508E+17,=,O
6.59508E+17,me,O
6.59508E+17,dead,O
6.59508E+17,",",O
6.59508E+17,unproductive,O
6.59508E+17,zombie,B-Symptom
6.59521E+17,The,O
6.59521E+17,numbing,B-Symptom
6.59521E+17,of,I-Symptom
6.59521E+17,my,I-Symptom
6.59521E+17,knee,I-Symptom
6.59521E+17,has,O
6.59521E+17,worn,O
6.59521E+17,off,O
6.59521E+17,.,O
6.59521E+17,Please,O
6.59521E+17,start,O
6.59521E+17,working,O
6.59521E+17,",",O
6.59521E+17,cortisone,B-Drug
6.59521E+17,.,O
6.59521E+17,Plllleeeaaasseee,O
6.59521E+17,.,O
6.59521E+17,🙌,O
6.59521E+17,🏼,O
6.59532E+17,Who,O
6.59532E+17,keeps,O
6.59532E+17,coughing,B-Symptom
6.59532E+17,into,O
6.59532E+17,the,O
6.59532E+17,mic,O
6.59532E+17,?,O
6.59532E+17,Not,O
6.59532E+17,okay,O
6.59532E+17,.,O
6.59532E+17,Get,O
6.59532E+17,a,O
6.59532E+17,prednisone,B-Drug
6.59532E+17,shot,O
6.59532E+17,and,O
6.59532E+17,make,O
6.59532E+17,it,O
6.59532E+17,all,O
6.59532E+17,go,O
6.59532E+17,away,O
6.59532E+17,.,O
6.59552E+17,Twittersourcing,O
6.59552E+17,:,O
6.59552E+17,anyone,O
6.59552E+17,taken,O
6.59552E+17,Cymbalta,B-Drug
6.59552E+17,",",O
6.59552E+17,either,O
6.59552E+17,for,O
6.59552E+17,depression,B-Disease
6.59552E+17,/,O
6.59552E+17,anxiety,B-Symptom
6.59552E+17,or,O
6.59552E+17,pain,B-Symptom
6.59552E+17,?,O
6.59552E+17,Thoughts,O
6.59552E+17,?,O
6.59575E+17,I,O
6.59575E+17,promise,O
6.59575E+17,this,O
6.59575E+17,prednisone,B-Drug
6.59575E+17,is,O
6.59575E+17,making,O
6.59575E+17,my,O
6.59575E+17,body,O
6.59575E+17,chemically,O
6.59575E+17,imbalanced,B-Symptom
6.59575E+17,.,O
6.59575E+17,I,O
6.59575E+17,keep,O
6.59575E+17,having,O
6.59575E+17,the,O
6.59575E+17,strangest,O
6.59575E+17,side,O
6.59575E+17,effects,O
6.59575E+17,#,B-Disease
6.59575E+17,CrohnsDisease,I-Disease
6.59575E+17,#,B-Symptom
6.59575E+17,shaky,I-Symptom
6.59575E+17,#,B-Symptom
6.59575E+17,moonface,I-Symptom
6.5963E+17,Going,O
6.5963E+17,to,O
6.5963E+17,rain,O
6.5963E+17,.,O
6.5963E+17,#,O
6.5963E+17,CurlyHair,O
6.5963E+17,fuzzy,O
6.5963E+17,.,O
6.5963E+17,Wrists,O
6.5963E+17,",",O
6.5963E+17,elbows,B-Symptom
6.5963E+17,#,O
6.5963E+17,swollen,O
6.5963E+17,&,O
6.5963E+17,amp,O
6.5963E+17,;,O
6.5963E+17,#,O
6.5963E+17,painful,O
6.5963E+17,.,O
6.5963E+17,Thx,O
6.5963E+17,to,O
6.5963E+17,#,B-Drug
6.5963E+17,Levaquin,I-Drug
6.5963E+17,#,B-Drug
6.5963E+17,Avelox,I-Drug
6.5963E+17,#,B-Symptom
6.5963E+17,inflammation,I-Symptom
6.5963E+17,#,B-Disease
6.5963E+17,arthritis,I-Disease
6.5963E+17,#,O
6.5963E+17,chronicpain,O
6.5963E+17,#,O
6.5963E+17,Cipro,O
6.59654E+17,day,O
6.59654E+17,2,O
6.59654E+17,of,O
6.59654E+17,Latuda,O
6.59654E+17,",",O
6.59654E+17,starting,O
6.59654E+17,to,O
6.59654E+17,notice,O
6.59654E+17,similar,O
6.59654E+17,pain,B-Symptom
6.59654E+17,as,O
6.59654E+17,what,O
6.59654E+17,I,O
6.59654E+17,had,O
6.59654E+17,on,O
6.59654E+17,Geodon,B-Drug
6.59654E+17,but,O
6.59654E+17,at,O
6.59654E+17,a,O
6.59654E+17,more,O
6.59654E+17,manageable,O
6.59654E+17,amount,O
6.59654E+17,.,O
6.59654E+17,Geodon,B-Drug
6.59654E+17,I,O
6.59654E+17,couldn,O
6.59654E+17,',O
6.59654E+17,t,O
6.59654E+17,even,O
6.59654E+17,think,O
6.59654E+17,it,O
6.59654E+17,was,O
6.59654E+17,so,O
6.59654E+17,bad,O
6.59654E+17,like,O
6.59654E+17,an,O
6.59654E+17,~,O
6.59654E+17,8,O
6.59654E+17,-,O
6.59654E+17,9,O
6.59654E+17,on,O
6.59654E+17,pain,B-Symptom
6.59654E+17,",",O
6.59654E+17,Latuda,O
6.59654E+17,it,O
6.59654E+17,',O
6.59654E+17,s,O
6.59654E+17,bumping,O
6.59654E+17,my,O
6.59654E+17,pain,O
6.59654E+17,from,O
6.59654E+17,~,O
6.59654E+17,2,O
6.59654E+17,-,O
6.59654E+17,3,O
6.59654E+17,to,O
6.59654E+17,~,O
6.59654E+17,4,O
6.59654E+17,-,O
6.59654E+17,5,O
6.59654E+17,on,O
6.59654E+17,pain,O
6.59654E+17,scale,O
6.59654E+17,.,O
6.59656E+17,Weird,O
6.59656E+17,thing,O
6.59656E+17,about,O
6.59656E+17,this,O
6.59656E+17,kind,O
6.59656E+17,of,O
6.59656E+17,pain,B-Symptom
6.59656E+17,",",O
6.59656E+17,at,O
6.59656E+17,least,O
6.59656E+17,with,O
6.59656E+17,Geodon,B-Drug
6.59656E+17,it,O
6.59656E+17,was,O
6.59656E+17,this,O
6.59656E+17,case,O
6.59656E+17,",",O
6.59656E+17,it,O
6.59656E+17,doesn,O
6.59656E+17,',O
6.59656E+17,t,O
6.59656E+17,react,O
6.59656E+17,to,O
6.59656E+17,narcotics,O
6.59656E+17,like,O
6.59656E+17,at,O
6.59656E+17,all,O
6.59656E+17,.,O
6.59657E+17,I,O
6.59657E+17,owe,O
6.59657E+17,amazing,O
6.59657E+17,sleep,B-Symptom
6.59657E+17,to,O
6.59657E+17,Quetiapine,B-Drug
6.59657E+17,and,O
6.59657E+17,melatonin,O
6.59721E+17,Be,O
6.59721E+17,the,O
6.59721E+17,montelukast,B-Drug
6.59721E+17,to,O
6.59721E+17,all,O
6.59721E+17,my,O
6.59721E+17,allergy,O
6.59721E+17,symptoms,O
6.59721E+17,:,O
6.59721E+17,(,O
6.60003E+17,Operation,O
6.60003E+17,Bilgy,O
6.60003E+17,Cortisone,B-Drug
6.60003E+17,–,O
6.60003E+17,protecting,O
6.60003E+17,Australia,O
6.60003E+17,from,O
6.60003E+17,virilisms,B-Symptom
6.60085E+17,Six,O
6.60085E+17,hours,O
6.60085E+17,sleep,O
6.60085E+17,",",O
6.60085E+17,best,O
6.60085E+17,sleep,O
6.60085E+17,i,O
6.60085E+17,have,O
