Document ID,Sentence No,Word,Tag
LIPITOR.70,5138,fingers,O
LIPITOR.70,5138,and,O
LIPITOR.70,5138,my,O
LIPITOR.70,5138,palms,O
LIPITOR.70,5138,0,O
LIPITOR.70,5139,I,O
LIPITOR.70,5139,DO,O
LIPITOR.70,5139,NOT,O
LIPITOR.70,5139,KNOW,O
LIPITOR.70,5139,if,O
LIPITOR.70,5139,this,O
LIPITOR.70,5139,is,O
LIPITOR.70,5139,lipitor,B-Drug
LIPITOR.70,5139,related,O
LIPITOR.70,5139,",",O
LIPITOR.70,5139,but,O
LIPITOR.70,5139,after,O
LIPITOR.70,5139,using,O
LIPITOR.70,5139,2,O
LIPITOR.70,5139,prescription,O
LIPITOR.70,5139,ointments,O
LIPITOR.70,5139,with,O
LIPITOR.70,5139,little,O
LIPITOR.70,5139,relief,O
LIPITOR.70,5139,",",O
LIPITOR.70,5139,I,O
LIPITOR.70,5139,quit,O
LIPITOR.70,5139,taking,O
LIPITOR.70,5139,lipitor,B-Drug
LIPITOR.70,5139,and,O
LIPITOR.70,5139,after,O
LIPITOR.70,5139,1,O
LIPITOR.70,5139,month,O
LIPITOR.70,5139,my,O
LIPITOR.70,5139,hands,O
LIPITOR.70,5139,were,O
LIPITOR.70,5139,healed,O
LIPITOR.70,5139,and,O
LIPITOR.70,5139,I,O
LIPITOR.70,5139,have,O
LIPITOR.70,5139,had,O
LIPITOR.70,5139,no,O
LIPITOR.70,5139,problems,O
LIPITOR.70,5139,since,O
LIPITOR.70,5139,(,O
LIPITOR.70,5139,1,O
LIPITOR.70,5139,yr,O
LIPITOR.70,5139,0,O
LIPITOR.70,5140,),O
LIPITOR.70,5140,None,O
LIPITOR.70,5140,of,O
LIPITOR.70,5140,my,O
LIPITOR.70,5140,doctors,O
LIPITOR.70,5140,can,O
LIPITOR.70,5140,(,O
LIPITOR.70,5140,or,O
LIPITOR.70,5140,are,O
LIPITOR.70,5140,unwilling,O
LIPITOR.70,5140,),O
LIPITOR.70,5140,to,O
LIPITOR.70,5140,explain,O
LIPITOR.70,5140,this,O
LIPITOR.70,5140,0,O
LIPITOR.70,5141,They,O
LIPITOR.70,5141,want,O
LIPITOR.70,5141,me,O
LIPITOR.70,5141,back,O
LIPITOR.70,5141,on,O
LIPITOR.70,5141,a,O
LIPITOR.70,5141,statin,O
LIPITOR.70,5141,drug,O
LIPITOR.70,5141,",",O
LIPITOR.70,5141,but,O
LIPITOR.70,5141,I,O
LIPITOR.70,5141,will,O
LIPITOR.70,5141,not,O
LIPITOR.70,5141,untill,O
LIPITOR.70,5141,I,O
LIPITOR.70,5141,have,O
LIPITOR.70,5141,an,O
LIPITOR.70,5141,answer,O
LIPITOR.70,5141,0,O
LIPITOR.700,5142,Severe,B-ADR
LIPITOR.700,5142,Neck,I-ADR
LIPITOR.700,5142,Cramps,I-ADR
LIPITOR.700,5142,",",O
LIPITOR.700,5142,Ackey,B-ADR
LIPITOR.700,5142,leg,I-ADR
LIPITOR.700,5142,cramps,I-ADR
LIPITOR.700,5142,too,O
LIPITOR.700,5142,0,O
LIPITOR.700,5143,Headaches,B-ADR
LIPITOR.700,5143,off,O
LIPITOR.700,5143,&,O
LIPITOR.700,5143,on,O
LIPITOR.700,5143,0,O
LIPITOR.700,5144,Tiredness,B-ADR
LIPITOR.700,5144,",",O
LIPITOR.700,5144,crabby,B-ADR
LIPITOR.700,5144,with,O
LIPITOR.700,5144,spouse,O
LIPITOR.700,5144,more,O
LIPITOR.700,5144,often,O
LIPITOR.700,5144,0,O
LIPITOR.700,5145,Can,O
LIPITOR.700,5145,',O
LIPITOR.700,5145,t,O
LIPITOR.700,5145,sleep,O
LIPITOR.700,5145,good,O
LIPITOR.700,5145,at,O
LIPITOR.700,5145,night,O
LIPITOR.700,5145,0,O
LIPITOR.700,5146,I,O
LIPITOR.700,5146,started,O
LIPITOR.700,5146,out,O
LIPITOR.700,5146,with,O
LIPITOR.700,5146,10mg,O
LIPITOR.700,5146,",",O
LIPITOR.700,5146,and,O
LIPITOR.700,5146,then,O
LIPITOR.700,5146,20mg,O
LIPITOR.700,5146,",",O
LIPITOR.700,5146,and,O
LIPITOR.700,5146,then,O
LIPITOR.700,5146,40mg,O
LIPITOR.700,5146,",",O
LIPITOR.700,5146,before,O
LIPITOR.700,5146,the,O
LIPITOR.700,5146,Doctor,O
LIPITOR.700,5146,saw,O
LIPITOR.700,5146,any,O
LIPITOR.700,5146,good,O
LIPITOR.700,5146,results,O
LIPITOR.700,5146,",",O
LIPITOR.700,5146,but,O
LIPITOR.700,5146,as,O
LIPITOR.700,5146,the,O
LIPITOR.700,5146,milligrams,O
LIPITOR.700,5146,went,O
LIPITOR.700,5146,up,O
LIPITOR.700,5146,i,O
LIPITOR.700,5146,got,O
LIPITOR.700,5146,more,O
LIPITOR.700,5146,&,O
LIPITOR.700,5146,more,O
LIPITOR.700,5146,symptoms,O
LIPITOR.700,5146,",",O
LIPITOR.700,5146,and,O
LIPITOR.700,5146,i,O
LIPITOR.700,5146,had,O
LIPITOR.700,5146,even,O
LIPITOR.700,5146,left,O
LIPITOR.700,5146,my,O
LIPITOR.700,5146,wife,O
LIPITOR.700,5146,due,O
LIPITOR.700,5146,to,O
LIPITOR.700,5146,this,O
LIPITOR.700,5146,drug,O
LIPITOR.700,5146,0,O
LIPITOR.700,5147,I,O
LIPITOR.700,5147,felt,O
LIPITOR.700,5147,that,O
LIPITOR.700,5147,i,O
LIPITOR.700,5147,was,O
LIPITOR.700,5147,in,O
LIPITOR.700,5147,another,O
LIPITOR.700,5147,world,O
LIPITOR.700,5147,",",O
LIPITOR.700,5147,and,O
LIPITOR.700,5147,i,O
LIPITOR.700,5147,didn,O
LIPITOR.700,5147,',O
LIPITOR.700,5147,t,O
LIPITOR.700,5147,even,O
LIPITOR.700,5147,need,O
LIPITOR.700,5147,her,O
LIPITOR.700,5147,at,O
LIPITOR.700,5147,all,O
LIPITOR.700,5147,0,O
LIPITOR.700,5148,I,O
LIPITOR.700,5148,finally,O
LIPITOR.700,5148,have,O
LIPITOR.700,5148,been,O
LIPITOR.700,5148,reduced,O
LIPITOR.700,5148,to,O
LIPITOR.700,5148,20mg,O
LIPITOR.700,5148,again,O
LIPITOR.700,5148,",",O
LIPITOR.700,5148,but,O
LIPITOR.700,5148,still,O
LIPITOR.700,5148,having,O
LIPITOR.700,5148,all,O
LIPITOR.700,5148,the,O
LIPITOR.700,5148,aches,B-ADR
LIPITOR.700,5148,",",O
LIPITOR.700,5148,but,O
LIPITOR.700,5148,i,O
LIPITOR.700,5148,am,O
LIPITOR.700,5148,now,O
LIPITOR.700,5148,back,O
LIPITOR.700,5148,with,O
LIPITOR.700,5148,my,O
LIPITOR.700,5148,wife,O
LIPITOR.700,5148,",",O
LIPITOR.700,5148,and,O
LIPITOR.700,5148,have,O
LIPITOR.700,5148,apologies,O
LIPITOR.700,5148,for,O
LIPITOR.700,5148,all,O
LIPITOR.700,5148,of,O
LIPITOR.700,5148,my,O
LIPITOR.700,5148,drug,O
LIPITOR.700,5148,reactions,O
LIPITOR.700,5148,towards,O
LIPITOR.700,5148,her,O
LIPITOR.700,5148,0,O
LIPITOR.700,5149,We,O
LIPITOR.700,5149,really,O
LIPITOR.700,5149,do,O
LIPITOR.700,5149,have,O
LIPITOR.700,5149,to,O
LIPITOR.700,5149,PAY,O
LIPITOR.700,5149,dearly,O
LIPITOR.700,5149,for,O
LIPITOR.700,5149,getting,O
LIPITOR.700,5149,our,O
LIPITOR.700,5149,HEALTH,O
LIPITOR.700,5149,back,O
LIPITOR.700,5149,people,O
LIPITOR.700,5149,0,O
LIPITOR.700,5150,So,O
LIPITOR.700,5150,be,O
LIPITOR.700,5150,careful,O
LIPITOR.700,5150,",",O
LIPITOR.700,5150,and,O
LIPITOR.700,5150,PRAY,O
LIPITOR.700,5150,alot,O
LIPITOR.700,5150,more,O
LIPITOR.700,5150,than,O
LIPITOR.700,5150,normal,O
LIPITOR.700,5150,about,O
LIPITOR.700,5150,your,O
LIPITOR.700,5150,health,O
LIPITOR.700,5150,",",O
LIPITOR.700,5150,GOD,O
LIPITOR.700,5150,is,O
LIPITOR.700,5150,listening,O
LIPITOR.700,5150,to,O
LIPITOR.700,5150,you,O
LIPITOR.700,5150,daily,O
LIPITOR.700,5150,0,O
LIPITOR.701,5151,severe,B-ADR
LIPITOR.701,5151,muscle,I-ADR
LIPITOR.701,5151,pain,I-ADR
LIPITOR.701,5151,in,I-ADR
LIPITOR.701,5151,left,I-ADR
LIPITOR.701,5151,arm,I-ADR
LIPITOR.701,5151,and,I-ADR
LIPITOR.701,5151,neck,I-ADR
LIPITOR.701,5151,and,I-ADR
LIPITOR.701,5151,elbow,I-ADR
LIPITOR.701,5151,",",O
LIPITOR.701,5151,and,O
LIPITOR.701,5151,prickling,B-ADR
LIPITOR.701,5151,",",I-ADR
LIPITOR.701,5151,numbness,I-ADR
LIPITOR.701,5151,in,I-ADR
LIPITOR.701,5151,hand,I-ADR
LIPITOR.701,5151,0,O
LIPITOR.701,5152,strange,B-ADR
LIPITOR.701,5152,poisen,I-ADR
LIPITOR.701,5152,-,I-ADR
LIPITOR.701,5152,ivy,I-ADR
LIPITOR.701,5152,like,I-ADR
LIPITOR.701,5152,rash,I-ADR
LIPITOR.701,5152,on,I-ADR
LIPITOR.701,5152,chest,I-ADR
LIPITOR.701,5152,and,I-ADR
LIPITOR.701,5152,breast,I-ADR
LIPITOR.701,5152,that,O
LIPITOR.701,5152,would,O
LIPITOR.701,5152,not,O
LIPITOR.701,5152,go,O
LIPITOR.701,5152,away,O
LIPITOR.701,5152,UNTIL,O
LIPITOR.701,5152,I,O
LIPITOR.701,5152,stopped,O
LIPITOR.701,5152,taking,O
LIPITOR.701,5152,lipitor,B-Drug
LIPITOR.701,5152,0,O
LIPITOR.701,5153,I,O
LIPITOR.701,5153,put,O
LIPITOR.701,5153,up,O
LIPITOR.701,5153,with,O
LIPITOR.701,5153,this,O
LIPITOR.701,5153,for,O
LIPITOR.701,5153,2,O
LIPITOR.701,5153,years,O
LIPITOR.701,5153,until,O
LIPITOR.701,5153,I,O
LIPITOR.701,5153,realized,O
LIPITOR.701,5153,the,O
LIPITOR.701,5153,medication,O
LIPITOR.701,5153,could,O
LIPITOR.701,5153,have,O
LIPITOR.701,5153,caused,O
LIPITOR.701,5153,it,O
LIPITOR.701,5153,and,O
LIPITOR.701,5153,stopped,O
LIPITOR.701,5153,-,O
LIPITOR.701,5153,things,O
LIPITOR.701,5153,cleared,O
LIPITOR.701,5153,up,O
LIPITOR.701,5153,IMMEDIATELY,O
LIPITOR.701,5153,0,O
LIPITOR.701,5154,would,O
LIPITOR.701,5154,prefer,O
LIPITOR.701,5154,to,O
LIPITOR.701,5154,try,O
LIPITOR.701,5154,Niacin,B-Drug
LIPITOR.701,5154,-,O
LIPITOR.701,5154,will,O
LIPITOR.701,5154,NEVER,O
LIPITOR.701,5154,take,O
LIPITOR.701,5154,Lipitor,B-Drug
LIPITOR.701,5154,again,O
LIPITOR.701,5154,0,O
LIPITOR.702,5155,mild,B-ADR
LIPITOR.702,5155,flatuelence,I-ADR
LIPITOR.702,5155,No,O
LIPITOR.702,5155,other,O
LIPITOR.702,5155,side,O
LIPITOR.702,5155,effects,O
LIPITOR.702,5155,0,O
LIPITOR.702,5156,been,O
LIPITOR.702,5156,on,O
LIPITOR.702,5156,it,O
LIPITOR.702,5156,almost,O
LIPITOR.702,5156,two,O
LIPITOR.702,5156,years,O
LIPITOR.702,5156,so,O
LIPITOR.702,5156,far,O
LIPITOR.702,5156,so,O
LIPITOR.702,5156,good,O
LIPITOR.702,5156,0,O
LIPITOR.703,5157,Severe,B-ADR
LIPITOR.703,5157,back,I-ADR
LIPITOR.703,5157,pain,I-ADR
LIPITOR.703,5157,",",O
LIPITOR.703,5157,muscle,B-ADR
LIPITOR.703,5157,degenerating,I-ADR
LIPITOR.703,5157,",",O
LIPITOR.703,5157,can,B-ADR
LIPITOR.703,5157,barely,I-ADR
LIPITOR.703,5157,walk,I-ADR
LIPITOR.703,5157,",",O
LIPITOR.703,5157,extreme,B-ADR
LIPITOR.703,5157,fatique,I-ADR
LIPITOR.703,5157,",",O
LIPITOR.703,5157,depression,B-ADR
LIPITOR.703,5157,",",O
LIPITOR.703,5157,major,B-ADR
LIPITOR.703,5157,gastrointestinal,I-ADR
LIPITOR.703,5157,problems,I-ADR
LIPITOR.703,5157,",",O
LIPITOR.703,5157,feel,B-ADR
LIPITOR.703,5157,like,I-ADR
LIPITOR.703,5157,an,I-ADR
LIPITOR.703,5157,old,I-ADR
LIPITOR.703,5157,man,I-ADR
LIPITOR.703,5157,0,O
LIPITOR.703,5158,Fever,B-ADR
LIPITOR.703,5158,",",O
LIPITOR.703,5158,sweats,B-ADR
LIPITOR.703,5158,",",O
LIPITOR.703,5158,chills,B-ADR
LIPITOR.703,5158,0,O
LIPITOR.703,5159,Insomnia,B-ADR
LIPITOR.703,5159,",",O
LIPITOR.703,5159,fitfull,B-ADR
LIPITOR.703,5159,sleep,I-ADR
LIPITOR.703,5159,0,O
LIPITOR.703,5160,Neck,B-ADR
LIPITOR.703,5160,pain,I-ADR
LIPITOR.703,5160,",",O
LIPITOR.703,5160,cracking,B-ADR
LIPITOR.703,5160,sensations,I-ADR
LIPITOR.703,5160,in,I-ADR
LIPITOR.703,5160,my,I-ADR
LIPITOR.703,5160,joints,I-ADR
LIPITOR.703,5160,0,O
LIPITOR.703,5161,All,O
LIPITOR.703,5161,joints,B-ADR
LIPITOR.703,5161,and,I-ADR
LIPITOR.703,5161,muscles,I-ADR
LIPITOR.703,5161,hurt,I-ADR
LIPITOR.703,5161,0,O
LIPITOR.703,5162,Have,O
LIPITOR.703,5162,been,O
LIPITOR.703,5162,going,O
LIPITOR.703,5162,to,O
LIPITOR.703,5162,Drs,O
LIPITOR.703,5162,0,O
LIPITOR.703,5163,trying,O
LIPITOR.703,5163,to,O
LIPITOR.703,5163,find,O
LIPITOR.703,5163,out,O
LIPITOR.703,5163,what,O
LIPITOR.703,5163,is,O
LIPITOR.703,5163,wrong,O
LIPITOR.703,5163,0,O
LIPITOR.703,5164,All,O
LIPITOR.703,5164,tests,O
LIPITOR.703,5164,comimg,O
LIPITOR.703,5164,back,O
LIPITOR.703,5164,negative,O
LIPITOR.703,5164,except,O
LIPITOR.703,5164,ck,O
LIPITOR.703,5164,which,O
LIPITOR.703,5164,is,O
LIPITOR.703,5164,positive,O
LIPITOR.703,5164,0,O
LIPITOR.703,5165,They,O
LIPITOR.703,5165,tell,O
LIPITOR.703,5165,me,O
LIPITOR.703,5165,I,O
LIPITOR.703,5165,might,O
LIPITOR.703,5165,have,O
LIPITOR.703,5165,arthritis,B-Finding
LIPITOR.703,5165,0,O
LIPITOR.703,5166,Have,O
LIPITOR.703,5166,been,O
LIPITOR.703,5166,on,O
LIPITOR.703,5166,this,O
LIPITOR.703,5166,drug,O
LIPITOR.703,5166,since,O
LIPITOR.703,5166,the,O
LIPITOR.703,5166,beginning,O
LIPITOR.703,5166,before,O
LIPITOR.703,5166,that,O
LIPITOR.703,5166,Zocor,B-Drug
LIPITOR.703,5166,0,O
LIPITOR.703,5167,Am,O
LIPITOR.703,5167,getting,O
LIPITOR.703,5167,worse,O
LIPITOR.703,5167,everyday,O
LIPITOR.703,5167,0,O
LIPITOR.703,5168,Nobody,O
LIPITOR.703,5168,ever,O
LIPITOR.703,5168,said,O
LIPITOR.703,5168,anything,O
LIPITOR.703,5168,about,O
LIPITOR.703,5168,all,O
LIPITOR.703,5168,these,O
LIPITOR.703,5168,side,O
LIPITOR.703,5168,affects,O
LIPITOR.703,5168,0,O
LIPITOR.703,5169,But,O
LIPITOR.703,5169,have,O
LIPITOR.703,5169,been,O
LIPITOR.703,5169,complaining,O
LIPITOR.703,5169,to,O
LIPITOR.703,5169,my,O
LIPITOR.703,5169,Dr,O
LIPITOR.703,5169,for,O
LIPITOR.703,5169,a,O
LIPITOR.703,5169,while,O
LIPITOR.703,5169,now,O
LIPITOR.703,5169,of,O
LIPITOR.703,5169,terrible,B-ADR
LIPITOR.703,5169,muscle,I-ADR
LIPITOR.703,5169,pain,I-ADR
LIPITOR.703,5169,and,O
LIPITOR.703,5169,nothing,O
LIPITOR.703,5169,was,O
LIPITOR.703,5169,mentioned,O
LIPITOR.703,5169,that,O
LIPITOR.703,5169,it,O
LIPITOR.703,5169,could,O
LIPITOR.703,5169,be,O
LIPITOR.703,5169,Lipitor,B-Drug
LIPITOR.703,5169,0,O
LIPITOR.703,5170,Been,O
LIPITOR.703,5170,tested,O
LIPITOR.703,5170,for,O
LIPITOR.703,5170,everything,O
LIPITOR.703,5170,from,O
LIPITOR.703,5170,malaria,B-Finding
LIPITOR.703,5170,to,O
LIPITOR.703,5170,lupus,B-Finding
LIPITOR.703,5170,0,O
LIPITOR.703,5171,Was,O
LIPITOR.703,5171,always,O
LIPITOR.703,5171,physically,O
LIPITOR.703,5171,fit,O
LIPITOR.703,5171,and,O
LIPITOR.703,5171,not,O
LIPITOR.703,5171,overweight,O
LIPITOR.703,5171,and,O
LIPITOR.703,5171,maintained,O
LIPITOR.703,5171,an,O
LIPITOR.703,5171,active,O
LIPITOR.703,5171,lifestyle,O
LIPITOR.703,5171,but,O
LIPITOR.703,5171,this,O
LIPITOR.703,5171,has,O
LIPITOR.703,5171,sapped,O
LIPITOR.703,5171,every,O
LIPITOR.703,5171,ounce,O
LIPITOR.703,5171,of,O
LIPITOR.703,5171,energy,O
LIPITOR.703,5171,I,O
LIPITOR.703,5171,have,O
LIPITOR.703,5171,and,O
LIPITOR.703,5171,can,O
LIPITOR.703,5171,',O
LIPITOR.703,5171,t,O
LIPITOR.703,5171,do,O
LIPITOR.703,5171,much,O
LIPITOR.703,5171,of,O
LIPITOR.703,5171,anything,O
LIPITOR.703,5171,anymore,O
LIPITOR.703,5171,0,O
LIPITOR.703,5172,Have,O
LIPITOR.703,5172,an,O
LIPITOR.703,5172,appointment,O
LIPITOR.703,5172,with,O
LIPITOR.703,5172,my,O
LIPITOR.703,5172,Dr,O
LIPITOR.703,5172,in,O
LIPITOR.703,5172,a,O
LIPITOR.703,5172,few,O
LIPITOR.703,5172,days,O
LIPITOR.703,5172,and,O
LIPITOR.703,5172,I,O
LIPITOR.703,5172,will,O
LIPITOR.703,5172,be,O
LIPITOR.703,5172,bringing,O
LIPITOR.703,5172,a,O
LIPITOR.703,5172,printout,O
LIPITOR.703,5172,of,O
LIPITOR.703,5172,this,O
LIPITOR.703,5172,site,O
LIPITOR.703,5172,0,O
LIPITOR.703,5173,There,O
LIPITOR.703,5173,are,O
LIPITOR.703,5173,other,O
LIPITOR.703,5173,people,O
LIPITOR.703,5173,who,O
LIPITOR.703,5173,are,O
LIPITOR.703,5173,suffering,O
LIPITOR.703,5173,just,O
LIPITOR.703,5173,like,O
LIPITOR.703,5173,me,O
LIPITOR.703,5173,0,O
LIPITOR.703,5174,Now,O
LIPITOR.703,5174,I,O
LIPITOR.703,5174,know,O
LIPITOR.703,5174,what,O
LIPITOR.703,5174,the,O
LIPITOR.703,5174,hell,O
LIPITOR.703,5174,is,O
LIPITOR.703,5174,wrong,O
LIPITOR.703,5174,and,O
LIPITOR.703,5174,will,O
LIPITOR.703,5174,be,O
LIPITOR.703,5174,off,O
LIPITOR.703,5174,Lipitor,B-Drug
LIPITOR.703,5174,0,O
LIPITOR.703,5175,My,O
LIPITOR.703,5175,quaility,O
LIPITOR.703,5175,of,O
LIPITOR.703,5175,life,O
LIPITOR.703,5175,has,O
LIPITOR.703,5175,suffered,O
LIPITOR.703,5175,too,O
LIPITOR.703,5175,long,O
LIPITOR.703,5175,on,O
LIPITOR.703,5175,this,O
LIPITOR.703,5175,garbage,O
LIPITOR.703,5175,0,O
LIPITOR.703,5176,Thank,O
LIPITOR.703,5176,God,O
LIPITOR.703,5176,I,O
LIPITOR.703,5176,found,O
LIPITOR.703,5176,this,O
LIPITOR.703,5176,site,O
LIPITOR.703,5176,0,O
LIPITOR.704,5177,memory,B-ADR
LIPITOR.704,5177,loss,I-ADR
LIPITOR.704,5177,-,O
LIPITOR.704,5177,chronic,B-ADR
LIPITOR.704,5177,muscle,I-ADR
LIPITOR.704,5177,pain,I-ADR
LIPITOR.704,5177,-,O
LIPITOR.704,5177,pain,B-ADR
LIPITOR.704,5177,in,I-ADR
LIPITOR.704,5177,joints,I-ADR
LIPITOR.704,5177,-,O
LIPITOR.704,5177,constant,B-ADR
LIPITOR.704,5177,itching,I-ADR
LIPITOR.704,5177,0,O
LIPITOR.704,5178,this,O
LIPITOR.704,5178,drug,O
LIPITOR.704,5178,is,O
LIPITOR.704,5178,a,O
LIPITOR.704,5178,KILLER,O
LIPITOR.704,5178,!,O
LIPITOR.704,5178,!,O
LIPITOR.704,5178,!,O
LIPITOR.704,5178,!,O
LIPITOR.704,5178,Do,O
LIPITOR.704,5178,not,O
LIPITOR.704,5178,take,O
LIPITOR.704,5178,it,O
LIPITOR.704,5178,Why,O
LIPITOR.704,5178,did,O
LIPITOR.704,5178,they,O
LIPITOR.704,5178,take,O
LIPITOR.704,5178,Baycol,B-Drug
LIPITOR.704,5178,off,O
LIPITOR.704,5178,the,O
LIPITOR.704,5178,shelf,O
LIPITOR.704,5178,and,O
LIPITOR.704,5178,not,O
LIPITOR.704,5178,Lipitor,B-Drug
LIPITOR.704,5178,Check,O
LIPITOR.704,5178,the,O
LIPITOR.704,5178,web,O
LIPITOR.704,5178,for,O
LIPITOR.704,5178,side,O
LIPITOR.704,5178,effects,O
LIPITOR.704,5178,of,O
LIPITOR.704,5178,Lipitor,B-Drug
LIPITOR.704,5178,-,O
LIPITOR.704,5178,Lots,O
LIPITOR.704,5178,of,O
LIPITOR.704,5178,similar,O
LIPITOR.704,5178,complaints,O
LIPITOR.704,5178,!,O
LIPITOR.704,5178,!,O
LIPITOR.704,5178,!,O
LIPITOR.704,5178,0,O
LIPITOR.705,5179,severe,B-ADR
LIPITOR.705,5179,joint,I-ADR
LIPITOR.705,5179,pains,I-ADR
LIPITOR.705,5179,",",O
LIPITOR.705,5179,needed,B-ADR
LIPITOR.705,5179,help,I-ADR
LIPITOR.705,5179,getting,I-ADR
LIPITOR.705,5179,out,I-ADR
LIPITOR.705,5179,of,I-ADR
LIPITOR.705,5179,bed,I-ADR
LIPITOR.705,5179,and,I-ADR
LIPITOR.705,5179,off,I-ADR
LIPITOR.705,5179,a,I-ADR
LIPITOR.705,5179,chair,I-ADR
LIPITOR.705,5179,",",O
LIPITOR.705,5179,whereas,O
LIPITOR.705,5179,had,O
LIPITOR.705,5179,been,O
LIPITOR.705,5179,previously,O
LIPITOR.705,5179,active,O
LIPITOR.705,5179,",",O
LIPITOR.705,5179,neck,B-ADR
LIPITOR.705,5179,pain,I-ADR
LIPITOR.705,5179,up,I-ADR
LIPITOR.705,5179,to,I-ADR
LIPITOR.705,5179,the,I-ADR
LIPITOR.705,5179,back,I-ADR
LIPITOR.705,5179,of,I-ADR
LIPITOR.705,5179,the,I-ADR
LIPITOR.705,5179,head,I-ADR
LIPITOR.705,5179,",",O
LIPITOR.705,5179,right,B-ADR
LIPITOR.705,5179,knee,I-ADR
LIPITOR.705,5179,protruding,I-ADR
LIPITOR.705,5179,out,I-ADR
LIPITOR.705,5179,of,I-ADR
LIPITOR.705,5179,joint,I-ADR
LIPITOR.705,5179,",",O
LIPITOR.705,5179,whereas,O
LIPITOR.705,5179,left,O
LIPITOR.705,5179,knee,O
LIPITOR.705,5179,remained,O
LIPITOR.705,5179,normal,O
LIPITOR.705,5179,",",O
LIPITOR.705,5179,wrist,B-ADR
LIPITOR.705,5179,and,I-ADR
LIPITOR.705,5179,arm,I-ADR
LIPITOR.705,5179,joints,I-ADR
LIPITOR.705,5179,sore,I-ADR
LIPITOR.705,5179,",",O
LIPITOR.705,5179,red,B-ADR
LIPITOR.705,5179,dots,I-ADR
LIPITOR.705,5179,on,I-ADR
LIPITOR.705,5179,skin,I-ADR
LIPITOR.705,5179,all,I-ADR
LIPITOR.705,5179,over,I-ADR
LIPITOR.705,5179,body,I-ADR
LIPITOR.705,5179,",",O
LIPITOR.705,5179,liver,O
LIPITOR.705,5179,function,O
LIPITOR.705,5179,tests,O
LIPITOR.705,5179,normal,O
LIPITOR.705,5179,",",O
LIPITOR.705,5179,however,O
LIPITOR.705,5179,had,O
LIPITOR.705,5179,all,O
LIPITOR.705,5179,of,O
LIPITOR.705,5179,other,O
LIPITOR.705,5179,side,O
LIPITOR.705,5179,effects,O
LIPITOR.705,5179,0,O
LIPITOR.705,5180,Once,O
LIPITOR.705,5180,I,O
LIPITOR.705,5180,stopped,O
LIPITOR.705,5180,Lipitor,B-Drug
LIPITOR.705,5180,",",O
LIPITOR.705,5180,side,O
LIPITOR.705,5180,effects,O
LIPITOR.705,5180,went,O
LIPITOR.705,5180,away,O
LIPITOR.705,5180,gradually,O
LIPITOR.705,5180,0,O
LIPITOR.705,5181,I,O
LIPITOR.705,5181,had,O
LIPITOR.705,5181,a,O
LIPITOR.705,5181,similar,O
LIPITOR.705,5181,reaction,O
LIPITOR.705,5181,recently,O
LIPITOR.705,5181,to,O
LIPITOR.705,5181,Tricor,B-Drug
LIPITOR.705,5181,",",O
LIPITOR.705,5181,another,O
LIPITOR.705,5181,cholesterol,O
LIPITOR.705,5181,lowering,O
LIPITOR.705,5181,medication,O
LIPITOR.705,5181,0,O
LIPITOR.705,5182,Had,O
LIPITOR.705,5182,similar,O
LIPITOR.705,5182,muscle,O
LIPITOR.705,5182,and,O
LIPITOR.705,5182,joint,O
LIPITOR.705,5182,pains,O
LIPITOR.705,5182,and,O
LIPITOR.705,5182,decided,O
LIPITOR.705,5182,to,O
LIPITOR.705,5182,go,O
LIPITOR.705,5182,off,O
LIPITOR.705,5182,of,O
LIPITOR.705,5182,that,O
LIPITOR.705,5182,0,O
LIPITOR.706,5183,Liver,O
LIPITOR.706,5183,enzymes,O
LIPITOR.706,5183,became,O
LIPITOR.706,5183,elevated,O
LIPITOR.706,5183,after,O
LIPITOR.706,5183,taking,O
LIPITOR.706,5183,the,O
LIPITOR.706,5183,cholesterol,O
LIPITOR.706,5183,-,O
LIPITOR.706,5183,lowering,O
LIPITOR.706,5183,medicines,O
LIPITOR.706,5183,(,O
LIPITOR.706,5183,Mevacor,B-Drug
LIPITOR.706,5183,and,O
LIPITOR.706,5183,Lipitor,B-Drug
LIPITOR.706,5183,),O
LIPITOR.706,5183,for,O
LIPITOR.706,5183,approximately,O
LIPITOR.706,5183,9,O
LIPITOR.706,5183,years,O
LIPITOR.706,5183,0,O
LIPITOR.706,5184,The,O
LIPITOR.706,5184,Lipitor,B-Drug
LIPITOR.706,5184,was,O
LIPITOR.706,5184,great,O
LIPITOR.706,5184,at,O
LIPITOR.706,5184,lowering,O
LIPITOR.706,5184,my,O
LIPITOR.706,5184,cholesterol,O
LIPITOR.706,5184,and,O
LIPITOR.706,5184,improving,O
LIPITOR.706,5184,the,O
LIPITOR.706,5184,ratio,O
LIPITOR.706,5184,of,O
LIPITOR.706,5184,my,O
LIPITOR.706,5184,HDL,O
LIPITOR.706,5184,',O
LIPITOR.706,5184,s,O
LIPITOR.706,5184,to,O
LIPITOR.706,5184,LDL,O
LIPITOR.706,5184,',O
LIPITOR.706,5184,s,O
LIPITOR.706,5184,;,O
LIPITOR.706,5184,however,O
LIPITOR.706,5184,",",O
LIPITOR.706,5184,on,O
LIPITOR.706,5184,the,O
LIPITOR.706,5184,advice,O
LIPITOR.706,5184,of,O
LIPITOR.706,5184,my,O
LIPITOR.706,5184,doctor,O
LIPITOR.706,5184,I,O
LIPITOR.706,5184,have,O
LIPITOR.706,5184,discontinued,O
